date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-07-14 00:00:00+00:00,25.78,29.8999,25.73,27.16,478346,25.78,29.8999,25.73,27.16,478346,0,1
2021-07-15 00:00:00+00:00,28.02,28.79,24.72,25.75,169053,28.02,28.79,24.72,25.75,169053,0,1
2021-07-16 00:00:00+00:00,28.39,29.34,27.99,28.4,202794,28.39,29.34,27.99,28.4,202794,0,1
2021-07-19 00:00:00+00:00,31.37,32.4899,27.775,28.04,376804,31.37,32.4899,27.775,28.04,376804,0,1
2021-07-20 00:00:00+00:00,31.23,32.93,30.25,30.99,284452,31.23,32.93,30.25,30.99,284452,0,1
2021-07-21 00:00:00+00:00,29.66,31.44,29.26,31.15,139701,29.66,31.44,29.26,31.15,139701,0,1
2021-07-22 00:00:00+00:00,29.26,30.92,28.29,29.63,103121,29.26,30.92,28.29,29.63,103121,0,1
2021-07-23 00:00:00+00:00,34.06,34.88,28.69,29.44,354394,34.06,34.88,28.69,29.44,354394,0,1
2021-07-26 00:00:00+00:00,33.33,34.94,32.445,34.0,224722,33.33,34.94,32.445,34.0,224722,0,1
2021-07-27 00:00:00+00:00,34.65,36.36,33.0948,35.33,548851,34.65,36.36,33.0948,35.33,548851,0,1
2021-07-28 00:00:00+00:00,34.78,35.7564,32.76,34.83,171894,34.78,35.7564,32.76,34.83,171894,0,1
2021-07-29 00:00:00+00:00,32.72,35.945,32.04,35.21,153453,32.72,35.945,32.04,35.21,153453,0,1
2021-07-30 00:00:00+00:00,32.04,33.4066,31.13,32.18,153132,32.04,33.4066,31.13,32.18,153132,0,1
2021-08-02 00:00:00+00:00,31.73,32.54,31.34,32.54,307581,31.73,32.54,31.34,32.54,307581,0,1
2021-08-03 00:00:00+00:00,32.0,32.65,30.45,31.95,125019,32.0,32.65,30.45,31.95,125019,0,1
2021-08-04 00:00:00+00:00,31.57,32.4,30.0971,31.8,318082,31.57,32.4,30.0971,31.8,318082,0,1
2021-08-05 00:00:00+00:00,32.43,33.53,29.35,31.82,233961,32.43,33.53,29.35,31.82,233961,0,1
2021-08-06 00:00:00+00:00,30.09,33.13,30.07,32.78,180404,30.09,33.13,30.07,32.78,180404,0,1
2021-08-09 00:00:00+00:00,31.01,31.22,29.43,29.93,154535,31.01,31.22,29.43,29.93,154535,0,1
2021-08-10 00:00:00+00:00,31.96,32.11,30.49,31.47,67998,31.96,32.11,30.49,31.47,67998,0,1
2021-08-11 00:00:00+00:00,33.98,34.2,31.645,32.41,137687,33.98,34.2,31.645,32.41,137687,0,1
2021-08-12 00:00:00+00:00,34.19,34.7766,31.74,34.0,95396,34.19,34.7766,31.74,34.0,95396,0,1
2021-08-13 00:00:00+00:00,32.17,35.5913,32.16,34.0,133901,32.17,35.5913,32.16,34.0,133901,0,1
2021-08-16 00:00:00+00:00,31.74,32.92,30.634900000000002,32.12,74909,31.74,32.92,30.634900000000002,32.12,74909,0,1
2021-08-17 00:00:00+00:00,32.03,32.59,30.8694,31.72,81969,32.03,32.59,30.8694,31.72,81969,0,1
2021-08-18 00:00:00+00:00,30.29,32.25,30.21,32.18,113194,30.29,32.25,30.21,32.18,113194,0,1
2021-08-19 00:00:00+00:00,28.78,30.19,28.59,30.19,113322,28.78,30.19,28.59,30.19,113322,0,1
